,logFC,AveExpr,t,P.Value,adj.P.Val,B,x
305,1.435813592878,8.89321295371195,3.75883879737004,0.0162511086699794,0.0505034454051667,-4.13406868078446,2.70534688821697
67,0.574717642053544,12.7718892204435,3.75365220927963,0.0163308437972642,0.050595559003794,-4.13977113424726,1.4893859385115
146,0.997831751228123,10.8638375262984,3.74990643116212,0.0163887136362984,0.0506195742283222,-4.1438920504952,1.99699642657796
793,4.20034249465108,3.34910530761725,3.72256119609047,0.0168185254454886,0.051788752133974,-4.17404142261228,18.3835373990643
83,0.865948689831791,9.41902580587854,3.69200469960548,0.0173144960845466,0.0531539241501278,-4.20786777645301,1.82253774065845
595,0.979518728324705,8.31785432694065,3.66925605087074,0.0176948520883515,0.0541168685192598,-4.23314430267732,1.97180751983868
703,0.48913631182422,10.2882861657449,3.66686877606998,0.0177353301780941,0.0541168685192598,-4.23580148609831,1.40360433814624
360,-0.808194610040442,14.1117681718391,-3.6628341024406,0.0178039872669477,0.0541627323482444,-4.24029432471617,-1.75101884434512
674,0.692846183396508,12.5790986792623,3.65402481140318,0.0179549743477439,0.054458030303968,-4.2501127014856,1.61646938442597
960,0.645771175829365,13.4387882999589,3.6294948352172,0.018383346802765,0.0555903600921935,-4.27751563371872,1.56457538832237
231,1.45473593715346,11.6283388366111,3.61871783337924,0.0185753113750134,0.0559135520674523,-4.28958419603049,2.74106385501537
846,0.762993053198684,16.9485922100383,3.61584534269595,0.0186268714511227,0.0559135520674523,-4.29280396240056,1.69700763203607
546,0.711858797135445,13.6953033602034,3.61206482022737,0.0186949849747208,0.0559135520674523,-4.29704347900739,1.63791307816782
307,-0.965302286377748,13.2866242938628,-3.60920153498488,0.0187467660319102,0.0559135520674523,-4.30025586366493,-1.95247257822646
75,0.841092595692537,10.2343333628627,3.60655413972498,0.0187947916986831,0.0559135520674523,-4.30322716165546,1.79140631332601
818,1.66133404036795,7.59787687736664,3.60342143683056,0.0188518066435247,0.0559135520674523,-4.30674454004909,3.16308876048406
747,0.665701970227042,13.5149461884152,3.59997070950117,0.0189148431765403,0.0559135520674523,-4.31062074616115,1.58633994880957
375,-0.630584973802467,11.6543669407515,-3.59897359759043,0.0189331037693749,0.0559135520674523,-4.31174114516074,-1.54819261650654
471,0.900561861656342,15.0369419873981,3.59417561511977,0.019021259448481,0.0560101225742442,-4.31713451429079,1.8667928692733
12,0.734747367289438,9.93045974360679,3.58743654213661,0.0191458890536796,0.0562132207680709,-4.32471584058166,1.66410603955131
912,0.872768788596236,13.7406133226657,3.57444609256845,0.0193888246547256,0.0567614866703562,-4.33934960145139,1.83117387892399
428,0.667984168095733,12.0877721575975,3.54893275742231,0.0198764837958445,0.0580209498086792,-4.36816610664423,1.58885136429619
812,5.71741617732764,6.01750857398049,3.53895436754806,0.0200710851408475,0.0583966990290364,-4.3794636560941,52.6155079060799
438,1.05391509831585,12.2022254581881,3.53388088856314,0.0201708796600773,0.0583966990290364,-4.38521373522045,2.07615635701184
227,1.0018538060136,10.2864085758744,3.53348650182841,0.0201786613476571,0.0583966990290364,-4.38566088339218,2.00257157265396
880,1.08208565404321,6.60189727723376,3.52664615658211,0.0203141863745772,0.0585635998718231,-4.39342014414577,2.11709447973597
704,0.874120764292702,13.0131364082595,3.52473198666022,0.0203523005495148,0.0585635998718231,-4.39559274816508,1.83289070949834
106,0.653387526676628,15.9055728095498,3.5215868920869,0.0204151052349276,0.0585774326343092,-4.39916368909051,1.57285701742126
492,0.616152745959985,12.3519753022039,3.51679778603531,0.0205111729921049,0.0586863589859093,-4.4046041629494,1.53278223559774
583,0.639911803580565,12.0835886905198,3.49910432153967,0.0208706872373824,0.0594011239019843,-4.42473469742188,1.55823389674138
128,1.11565094388741,8.95735727427546,3.49551201479037,0.0209445715399762,0.0594011239019843,-4.42882767742888,2.16692758806692
527,0.767614004510765,8.7816893339803,3.49532113164018,0.0209485060064353,0.0594011239019843,-4.42904522013607,1.7024518606943
479,0.40352598629879,11.7934523079767,3.49300865772308,0.0209962388445628,0.0594011239019843,-4.43168110855145,1.32273676844393
212,0.636195114287188,13.6857971859811,3.4832196363908,0.0211997041952382,0.0598092213329347,-4.44284828178218,1.55422472124146
710,0.634050980262577,12.3241867536528,3.46883222696086,0.0215029216116005,0.0604956847568706,-4.45928791513379,1.55191654738466
714,0.995736381698838,7.56673256537673,3.46359557712162,0.0216145338285848,0.0606407754635297,-4.46527940070994,1.99409809528046
41,2.76957967735028,3.71158497242994,3.45778242679904,0.0217392224886465,0.0608216474059086,-4.47193540782961,6.8190921331744
341,0.518869622014501,13.7809234893693,3.44684927611696,0.021976002607968,0.0613142614200213,-4.48446779133529,1.43283215785641
469,0.772487531264826,7.2912247219565,3.42527454939962,0.0224520894406252,0.0623991948617609,-4.50925198210474,1.70821258911145
771,0.79018057467762,11.3262310331978,3.42364989090605,0.0224884227026544,0.0623991948617609,-4.51112120557457,1.72929089546921
952,2.45744712064236,3.14068200925641,3.41434917619816,0.022697738442685,0.0628074406222242,-4.52182974328604,5.49243968044272
526,0.639191951012553,13.2464743592952,3.40673154547881,0.0228708607893143,0.0631135775879986,-4.53061026564078,1.55745658840983
200,0.603192086549823,14.8008371358666,3.39347946880224,0.0231756976368546,0.063780530281262,-4.54590645474808,1.51907393231059
974,0.66241704241016,13.5394779721586,3.38831194621472,0.0232958407632871,0.0639123803326741,-4.55187830723006,1.58273205940783
173,0.61219567187228,13.9163005309836,3.38598544712706,0.0233501666759968,0.0639123803326741,-4.55456825466019,1.52858382762385
841,0.721431354648793,12.1092168050293,3.36188936884548,0.0239215543298911,0.0652993780356486,-4.58247703118607,1.64881707975744
333,0.300281248042245,15.3355971079374,3.35778249009949,0.0240205479986841,0.0653928665193287,-4.58724252796106,1.23138444377346
204,0.847099890620227,13.6346567805645,3.35252188256953,0.0241480454796823,0.0655632417593526,-4.59335051117813,1.79888117254047
